oknavsa_bg1.wav,750
oknavsa_bg2.wav,750
oknavsa_bg3.wav,750
oknavsa_bmic1.wav,50
oknavsa1.wav,600
oknavsa2.wav,600
oknavsa3.wav,600
oknavsa4.wav,600
oknavsa6.wav,600
oknavsa7.wav,600
background1.wav,450
background2.wav,450
background_psr1.wav,600
background_psr2.wav,600
background_psr3.wav,600
background_psr4.wav,550
background_typing1.wav,45
background_typing2.wav,750
